"%23w.print(Nessus%20Response","%23w.print(Nessus%20Response.keyword","@timestamp","@version","@version.keyword",NameError,"NameError.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",handle,"handle.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","ssl.SSLEOFError","ssl.SSLEOFError.keyword","struct.error","struct.error.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"-","-","Oct 15, 2025 @ 14:44:29.390",1,1,"-","-","9XCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.390773', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.390",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.373",1,1,"-","-","9HCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.373877', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.373",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.348",1,1,"-","-","83Cd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.348455', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.348",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.332",1,1,"-","-","8nCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.332375', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.332",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.318",1,1,"-","-","8XCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.318733', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.318",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.304",1,1,"-","-","8HCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.304715', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.304",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.290",1,1,"-","-","73Cd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.290670', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /scripts/qJ8YzsJzOh08.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /scripts/qJ8YzsJzOh08.html HTTP/1.1"" 404 -","""GET /scripts/qJ8YzsJzOh08.html HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.290",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.276",1,1,"-","-","7nCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.276386', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.cfm HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.cfm HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.cfm HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.276",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.261",1,1,"-","-","7XCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.261922', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.php3 HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.php3 HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.php3 HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.261",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.247",1,1,"-","-","7HCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.247536', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.php HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.php HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.php HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.247",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.233",1,1,"-","-","63Cd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.233272', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.asp HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.233",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.218",1,1,"-","-","6nCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.218234', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.shtml HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.218",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.202",1,1,"-","-","6XCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.202935', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.inc HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.202",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.186",1,1,"-","-","6HCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.186683', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.pl HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.186",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.170",1,1,"-","-","53Cd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.170834', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.sh HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.170",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.154",1,1,"-","-","5nCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.154830', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.cgi HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.154",Ciscoasa,Ciscoasa,"-","-"
"-","-","Oct 15, 2025 @ 14:44:29.139",1,1,"-","-","5XCd6ZkBvOONh2cv_4F0","-","logstash-2025.10.15","-","148.226.8.105","148.226.8.105","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.120","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.105","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",7479227e40cd,7479227e40cd,"{'timestamp': '2025-10-15T20:44:29.139000', 'src_ip': '148.226.8.120', 'payload_printable': '""GET /cgi-bin/qJ8YzsJzOh08.html HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cgi-bin/qJ8YzsJzOh08.html HTTP/1.1"" 404 -","""GET /cgi-bin/qJ8YzsJzOh08.html HTTP/1.1"" 404 -","148.226.8.120","148.226.8.120","-","-","-","-","hony-hive","hony-hive","148.226.8.105","148.226.8.105","148.226.8.105","148.226.8.105","Oct 15, 2025 @ 14:44:29.139",Ciscoasa,Ciscoasa,"-","-"
